,name,main_artist,release_date,duration_ms,popularity,explicit,album_type,track_id,main_artist_id,genre,list_country,ranking
685,Una Noche Contigo - Remix,Marama,2024-01-24,174000,71,False,single,0Xbz33Mggb4NV2A1vabjJx,4GepMkTgrIZECoCC55vqjW,cumbia pop,uruguay,36
686,Que Dolor,LA NUEVA ESCUELA,2023-02-01,181745,59,False,single,48Pf7zioiN5Npe8EjDgoss,5TeBsszZQTyqBX4eDHdtNx,plena uruguaya,uruguay,37
687,Tu y Yo,LA NUEVA ESCUELA,2022-12-30,127628,59,False,single,673exMTKtkaNosGrNAikth,5TeBsszZQTyqBX4eDHdtNx,plena uruguaya,uruguay,38
688,No Te Quieren Conmigo,Gaby Music,2023-12-15,252040,89,False,single,3Cx4BsDd4q0GCVBJ5CAw2K,1r3tpVQ08jFAA2P4xzV5o4,pop reggaeton,uruguay,39
689,Lágrimas | CROSSOVER #4,Big One,2023-10-10,167419,78,False,single,1lSayCmr2lS6ndxELoabIG,2OhUNb01gLwygOizYvTm0e,trap argentino,uruguay,40
690,Salgo a Bailar,FMK,2023-07-14,157830,77,False,single,7xX7bER73YZSE4m76OpMXV,0dUyjgCyjfj5eMx6bX2TWf,trap argentino,uruguay,41
691,Ya No Vuelvas (Versión Cuarteto),Luck Ra,2024-02-02,204000,68,False,album,0u6JsFiEEXb6kaF0oqyeFi,4kcQWQDK0u9AftVSpdrAgk,cumbia pop,uruguay,42
692,Rara Vez,Taiu,2023-02-08,128677,87,False,single,7MVIfkyzuUmQ716j8U7yGR,5szJHKg5xeUlQ9pTqzdpic,trap argentino,uruguay,43
693,Lollipop,Darell,2023-07-28,199946,88,True,album,3cDyocF0Ibdfs1SFQk5cLZ,1TtXnWcUs0FCkaZDPGYHdf,latin hip hop,uruguay,44
694,CORAZÓN VACÍO,Maria Becerra,2023-06-22,160535,83,False,single,3oNnzH6hmqIGIhJ1NcHlrh,1DxLCyH42yaHKGK3cl5bvG,pop argentino,uruguay,45
695,ADIÓS,Maria Becerra,2022-12-08,160856,79,True,album,2bNCiY24Eh4saMcc23bvUN,1DxLCyH42yaHKGK3cl5bvG,pop argentino,uruguay,46
696,En La Intimidad | CROSSOVER #1,Big One,2023-02-01,165854,78,False,single,7w7BrPbOjF5OxChs2dxFve,2OhUNb01gLwygOizYvTm0e,trap argentino,uruguay,47
697,OJITOS ROJOS,Grupo Frontera,2023-08-25,221601,81,False,album,11PV8CaPqlto9Uejx92C35,6XkjpgcEsYab502Vr1bBeW,musica chihuahuense,uruguay,48
698,Ahi Ahi,El negro tecla,2021-12-08,176796,79,True,single,5O9IqFNUVtjRlDpdKex3YH,6M6pyt8k3EjvbFo1pZFS75,rkt,uruguay,49
699,Le Gustan lo' Flaites,El Joan,2023-03-17,183328,80,True,single,1smRP4zRit7A6ZDQXkFJWC,4d7tFHxzWvzfsgCqPAEOSQ,,uruguay,50
700,Ceux qu'on était,Pierre Garnier,2024-02-07,174106,80,False,single,5Pzh42xn3oAXHh4U7tVHMr,07UyhXWf7aDbvCZKhTKCpr,,france,1
701,Petit génie,Jungeli,2023-08-04,217259,84,True,single,1eldTykrnkEBLX41bk5eMw,6L8y2rKomt32RmT4wfwZS7,,france,2
702,I love you,Dadju,2023-12-08,238344,82,False,single,2QcTf5lLMrrWTiElDInpTb,4sbXXFzEWJY2zsZjelerjX,french hip hop,france,3
703,Dolce Camara,Booba,2024-02-08,178401,74,True,album,15vGti1ooNZFlDUdlLukX6,58wXmynHaAWI5hwlPZP3qL,french hip hop,france,4
704,Si No Estás,iñigo quintero,2022-09-23,184061,94,False,single,2HafqoJbgXdtjwCOvNEF14,0jbo7KFNMiIkfBR6ih0yhm,,france,5
705,FLASHBACK,Favé,2023-10-13,176120,79,True,album,2PWJx5FwMrMVEaTjwYait1,20JMfmzDb5cjHxEoMXXMyY,drill francais,france,6
706,Lose Control,Teddy Swims,2023-09-15,210688,93,False,album,17phhZDn6oGtzMe56NuWvj,33qOK5uJ8AR2xuQQAhHump,,france,7
707,LAISSE MOI,KeBlack,2023-09-08,168620,80,True,single,2ImdwbujxKFxN1UxEvf2dD,7x3eTVPlBiPjXHn3qotY86,french hip hop,france,8
708,Temps en temps,Zola,2024-01-26,153653,72,True,album,2ZEzQtuXsSbFJrR9xhhiei,54kCbQZaZWHnwwj9VP2hn4,french hip hop,france,9
709,16.02.2024,Werenoi,2024-02-07,169128,72,True,single,0SkiGBVxYb9mXgRHA1en1S,3YBJLs7RqR0aPGBgU27nDh,french hip hop,france,10
710,MAMI WATA,Gazo,2023-12-01,233240,77,True,album,6yqwxY8qifBBhyryjZutxk,5gqmbbfjcikQBzPB5Hv13I,drill francais,france,11
711,Tu connais,Werenoi,2023-09-21,169000,72,True,album,3rIX5DA9rUk89KUOZdGFaN,3YBJLs7RqR0aPGBgU27nDh,french hip hop,france,12
712,greedy,Tate McRae,2023-09-15,131872,100,True,single,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym,alt z,france,13
713,Houdini,Dua Lipa,2023-11-09,185917,95,False,single,4OMJGnvZfDvsePyCwRGO7X,6M2wZ9GZgrQXHCFfjv46we,dance pop,france,14
714,Casanova,Soolking,2023-07-06,189090,84,False,single,30D9x5LFgL2o9xidjX2wtE,0GgY7hjMoGDsX8ZDe2mwds,french hip hop,france,15
715,Faut pas,PLK,2024-02-01,138933,73,True,album,2cqtTAnI9E7buORFB9q4ts,3DCWeG2J1fZeu0Oe6i5Q6m,french hip hop,france,16
716,Ça mène à rien,PLK,2024-01-18,198773,75,True,album,7GLtEcaxxQpdK63YsiG51g,3DCWeG2J1fZeu0Oe6i5Q6m,french hip hop,france,17
717,Chemin d'or,Werenoi,2023-03-10,212093,78,True,album,3rkyVQEgaDR5nZvW10QOrQ,3YBJLs7RqR0aPGBgU27nDh,french hip hop,france,18
718,Saga,Booba,2024-02-08,194540,72,True,album,0Cnw4vb7xbbl6bkUaDcMaJ,58wXmynHaAWI5hwlPZP3qL,french hip hop,france,19
719,Laboratoire,Werenoi,2023-03-10,162840,78,True,album,24JrEVHDfohup0ypuOV7os,3YBJLs7RqR0aPGBgU27nDh,french hip hop,france,20
720,Popcorn Salé,SANTA,2022-03-25,238653,78,False,single,4MpqiN2moRQR2t0DO43MZH,5Vf6gyVzfo8TnzrPRBg3qo,french pop,france,21
721,Beautiful Things,Benson Boone,2024-01-18,180304,97,False,single,6tNQ70jh4OwmPGpYy6R2o9,22wbnEMDvgVIAGdFeek6ET,singer-songwriter pop,france,22
722,Panama,Kaaris,2023-12-14,225733,78,True,album,2HimJmsy7QZOauXXvlCd2m,1ntQKIMIgESKpKoNXVBvQg,drill francais,france,23
723,Overdrive (feat. Norma Jean Martine),Ofenbach,2023-10-06,155905,89,False,single,3bK1zVFBKIzYjmptmI4NsJ,4AKwRarlmsUlLjIwt38NLw,pop dance,france,24
724,Hypé,Aya Nakamura,2024-01-26,157053,75,False,single,0jlEtXM0sxuoSmO0adcZ3J,7IlRNXHjoOCgEAWN5qYksg,basshall,france,25
725,6G,Booba,2024-02-08,171974,67,True,album,3kE3VJSOnOqmAXasRyDdfE,58wXmynHaAWI5hwlPZP3qL,french hip hop,france,26
726,J'fais plaisir à la zone,Jul,2023-12-08,183106,77,True,album,26Anqi86HCCG57L5CE0gTr,3IW7ScrzXmPvZhB27hmfgy,french hip hop,france,27
727,NOTRE DAME,Gazo,2023-12-01,216386,79,True,album,5RJcEoBhxDo8QgmKfr3JG8,5gqmbbfjcikQBzPB5Hv13I,drill francais,france,28
728,Parapluie,Jeck,2023-08-25,176125,75,False,single,4CkbzYcdIRJhrA9tzwFj0B,1kvygchIwU4XHXY8xD6ugf,french pop,france,29
729,Gimme Love,Sia,2023-09-13,177921,83,False,single,5o4XJKRxUK6nXhFLAIS33A,5WUlDfRSoLAfcVSX1WnrxN,australian dance,france,30
730,When We Were Young (The Logical Song),David Guetta,2023-11-10,147432,88,False,single,1CcLA0eaauck34YEIrvAAq,1Cs0zKBU1kc0i8ypK3B9ai,big room,france,31
731,Coup du marteau,Tam Sir,2023-12-08,174589,73,False,single,3YRe2NXbJ5aalCE0YH6YBo,4WxmlzvtfZbTyGB1LvR02X,rap ivoire,france,32
732,Aucune attache,KeBlack,2024-02-02,161977,70,False,single,3KZN01EuBoqh04jyGXpnxr,7x3eTVPlBiPjXHn3qotY86,french hip hop,france,33
733,Strangers,Kenya Grace,2023-09-01,172964,96,False,single,5mjYQaktjmjcMKcUIcqz4s,7uMDnSZyUYNBPLhPMNuaM2,singer-songwriter pop,france,34
734,Praise Jah In The Moonlight,YG Marley,2023-12-27,263040,92,True,single,3h5TiWTqGxjSjFrbruPFH9,0n4Fao9kbjgM76RmVlfSwr,,france,35
735,Bolide allemand,SDM,2022-12-02,176746,78,True,album,0EzNyXyU7gHzj2TN8qYThj,0LKAV3zJ8a8AIGnyc5OvfB,french hip hop,france,36
736,La League,Werenoi,2021-03-03,173427,76,True,single,38KQ5zKDeF3kUH18ZjzBbZ,3YBJLs7RqR0aPGBgU27nDh,french hip hop,france,37
737,Saiyan,Heuss L'enfoiré,2023-06-30,189840,74,True,album,2BvjmY4Mp5q1AHL0laetd6,3YwqjMyrRfuixi2pbgTGCE,french hip hop,france,38
738,Is It Love,Loreen,2023-10-13,143669,81,False,single,5JEzgajKcC4eIQfRu3cZk7,49aaHxvAJ0tCh0F15OnwIl,europop,france,39
739,LOCO,GIMS,2022-12-02,161311,55,False,album,1ICsCnsH06jI39jjLQmnxY,0GOx72r5AAEKRGQFn3xqXK,french hip hop,france,40
740,Bécane - A COLORS SHOW,Yamê,2023-06-01,182440,87,True,single,3oUEzTAoOxqZHN4xiqTGqJ,0wiCfDEHaEcPkKZOi7Nivl,,france,41
741,Citadelle,Merveille,2023-12-22,165728,77,False,single,6XzU4QX098kuPPe3OkMk8W,6a4YQ8ebVHffAYNkHn9nc8,,france,42
742,Il pleut à Paris,PLK,2024-01-18,147373,73,True,album,441auDLfimQNr0e1yz0KDU,3DCWeG2J1fZeu0Oe6i5Q6m,french hip hop,france,43
743,SEYA,GIMS,2022-12-02,188484,66,False,album,3bdJXs70t2ybhfrDH6zyv4,0GOx72r5AAEKRGQFn3xqXK,french hip hop,france,44
744,Vois sur ton chemin - Techno Mix,BENNETT,2023-08-04,178156,90,False,single,31nfdEooLEq7dn3UMcIeB5,1r43wW70tnGUauQYvY5w48,hypertechno,france,45
745,CARTIER,Gazo,2023-12-01,229093,76,True,album,7AUMxm5ArZPHojwDbdi8Vi,5gqmbbfjcikQBzPB5Hv13I,drill francais,france,46
746,Avec classe (feat. Aya Nakamura & Trinix),Corneille,2024-02-02,186071,71,False,single,2RqZ8JUBXP4C0nzttGnTL1,2GBDOaCl73BVUs2RerIme7,french pop,france,47
747,Cruel Summer,Taylor Swift,2019-08-23,178426,99,False,album,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,pop,france,48
748,Murder On The Dancefloor,Sophie Ellis-Bextor,2002-06-06,230013,94,False,album,4tKGFmENO69tZR9ahgZu48,2cBh5lVMg222FFuRU7EfDE,dance pop,france,49
749,Solitaire,Werenoi,2022-10-28,146440,75,True,album,3kzXT2poHInDISrXOgT1PR,3YBJLs7RqR0aPGBgU27nDh,french hip hop,france,50
750,Stick Season,Noah Kahan,2022-10-14,182346,98,False,album,0mflMxspEfB0VbI1kyLiAv,2RQXRUsr4IW1f3mKyKsy4B,pov: indie,netherlands,1
751,Tuesday,Jonna Fraser,2024-02-01,174433,73,False,single,7zPOZujiZy4q0RYIx7mKKh,5adKMaYrGOMyOfnbiLPuHg,dutch hip hop,netherlands,2
752,Alles Op Gevoel,FLEMMING,2024-01-04,169444,75,False,single,2hCc09htDSAQobdmbYWryY,0YLlTW9rW7ZCy2cA2u3RYk,,netherlands,3
753,Beautiful Things,Benson Boone,2024-01-18,180304,97,False,single,6tNQ70jh4OwmPGpYy6R2o9,22wbnEMDvgVIAGdFeek6ET,singer-songwriter pop,netherlands,4
754,Lose Control,Teddy Swims,2023-09-15,210688,93,False,album,17phhZDn6oGtzMe56NuWvj,33qOK5uJ8AR2xuQQAhHump,,netherlands,5
755,Hier Mag Alles,Donnie,2023-11-24,195859,74,False,single,1sqe31TzOsjCeex1INgmsq,2ylIKKdMukkuprCgY4ZDFE,dutch hip hop,netherlands,6
756,TEXAS HOLD 'EM,Beyoncé,2024-02-10,235636,0,True,single,7AYmToZ5y67fBjq4RLFbuq,6vWDO969PvNqNYHIOW5v0m,pop,netherlands,7
757,Waterdicht,Hannah Mae,2023-10-20,171932,72,False,single,1guLggb4orDoc7Dmh2cSuL,5oNWzcU0mYK1zDUxBGHIaG,dutch pop,netherlands,8
758,greedy,Tate McRae,2023-09-15,131872,100,True,single,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym,alt z,netherlands,9
759,Praise Jah In The Moonlight,YG Marley,2023-12-27,263040,92,True,single,3h5TiWTqGxjSjFrbruPFH9,0n4Fao9kbjgM76RmVlfSwr,,netherlands,10
760,Overdrive (feat. Norma Jean Martine),Ofenbach,2023-10-06,155905,89,False,single,3bK1zVFBKIzYjmptmI4NsJ,4AKwRarlmsUlLjIwt38NLw,pop dance,netherlands,11
761,Satisfyer,Roxy Dekker,2023-11-10,121451,73,False,single,0Uy5VFlvsosR3YZbpsxYFh,6YznhKZUZFVr418x7OUi3z,lustrum,netherlands,12
762,Houdini,Dua Lipa,2023-11-09,185917,95,False,single,4OMJGnvZfDvsePyCwRGO7X,6M2wZ9GZgrQXHCFfjv46we,dance pop,netherlands,13
763,Murder On The Dancefloor,Sophie Ellis-Bextor,2002-06-06,230013,94,False,album,4tKGFmENO69tZR9ahgZu48,2cBh5lVMg222FFuRU7EfDE,dance pop,netherlands,14
764,Champions League,FLEMMING,2023-11-10,142001,73,False,single,5iH8UrvxTButDRaWECLDol,0YLlTW9rW7ZCy2cA2u3RYk,,netherlands,15
765,Thank You (Not So Bad),Dimitri Vegas & Like Mike,2023-12-01,140000,88,False,single,09CnYHiZ5jGT1wr1TXJ9Zt,73jBynjsVtofjRpdpRAJGk,belgian dance,netherlands,16
766,When We Were Young (The Logical Song),David Guetta,2023-11-10,147432,88,False,single,1CcLA0eaauck34YEIrvAAq,1Cs0zKBU1kc0i8ypK3B9ai,big room,netherlands,17
767,Tonight,Son Mieux,2023-10-12,272709,73,False,single,3v2dHPoXhfVVZ6HQBfjQOh,1BCBAzjX8J0qpvNTPRDCLc,dutch indie,netherlands,18
768,Whatever,Kygo,2024-01-19,178273,90,False,single,0LMwmV37RCmBO2so0szAFs,23fqKkggKUBHNkbKtXEls4,edm,netherlands,19
769,CARNIVAL,¥$,2024-02-09,264324,33,True,album,3w0w2T288dec0mgeZZqoNN,4xPQFgDA5M2xa0ZGo5iIsv,,netherlands,20
770,"yes, and?",Ariana Grande,2024-01-12,214994,97,True,single,7gaA3wERFkFkgivjwbSvkG,66CXWjxzNUsdJxJ2JdwvnR,pop,netherlands,21
771,Unwritten,Natasha Bedingfield,2004-08-30,259333,93,False,album,3U5JVgI2x4rDyHGObzJfNf,7o95ZoZt5ZYn31e9z1Hc0a,dance pop,netherlands,22
772,Prada,cassö,2023-08-11,132359,94,True,single,59NraMJsLaMCVtwXTSia8i,5wCmhq5J2hPwL2r0eKurxn,hypertechno,netherlands,23
773,Blindelings,Antoon,2024-01-18,160645,70,False,single,24Kh86Io6xp1jLwCRjjK4m,5sBoNBXFMzoZjgHLbQueeG,lustrum,netherlands,24
774,Strangers,Kenya Grace,2023-09-01,172964,96,False,single,5mjYQaktjmjcMKcUIcqz4s,7uMDnSZyUYNBPLhPMNuaM2,singer-songwriter pop,netherlands,25
775,Lovin On Me,Jack Harlow,2023-11-10,138411,99,True,single,4xhsWYTOGcal8zt0J161CU,2LIk90788K0zvyj2JJVwkJ,deep underground hip hop,netherlands,26
776,Grey,Yung Filly,2024-01-26,169051,81,False,single,4Fuf1v4kPQ6RIvEGlUfvaq,3OEJ7D4RwbnNFuG9JczKEa,london rap,netherlands,27
777,Vois sur ton chemin - Techno Mix,BENNETT,2023-08-04,178156,90,False,single,31nfdEooLEq7dn3UMcIeB5,1r43wW70tnGUauQYvY5w48,hypertechno,netherlands,28
778,Angel Numbers / Ten Toes,Chris Brown,2023-11-10,306847,89,True,album,3XqM8hLCEYlbnFjoWwqtFv,7bXgB6jMjp9ATFy66eO08Z,r&b,netherlands,29
779,BURN,¥$,2024-02-09,111458,29,True,album,04CyMEHliadfQWMUJb1w99,4xPQFgDA5M2xa0ZGo5iIsv,,netherlands,30
780,Hartslag Van De Stad,Tino Martin,2023-09-28,179025,71,False,single,78ZiXK0IZ1uiuCHUzFWmcl,0iVHnv2bQN5iee8J6iCVO4,dutch pop,netherlands,31
781,Cruel Summer,Taylor Swift,2019-08-23,178426,99,False,album,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,pop,netherlands,32
782,The Door,Teddy Swims,2023-09-15,212648,80,False,album,3dj4wgM3cPeuLwMNHDuBon,33qOK5uJ8AR2xuQQAhHump,,netherlands,33
783,Werkpaarden,Glades,2024-02-09,218880,63,True,single,3aypmO20NtT2LKFag6ek9Y,2IrIxkfver7SZcOsFC0l6Q,dutch hip hop,netherlands,34
784,Is It Love,Loreen,2023-10-13,143669,81,False,single,5JEzgajKcC4eIQfRu3cZk7,49aaHxvAJ0tCh0F15OnwIl,europop,netherlands,35
785,Head Down,Lost Frequencies,2023-12-29,173888,80,False,single,7v4lL0VxQV8yTv29Tpf2sH,7f5Zgnp2spUuuzKplmRkt7,belgian edm,netherlands,36
786,Water,Tyla,2023-07-28,200255,95,False,single,5aIVCx5tnk0ntmdiinnYvw,3SozjO3Lat463tQICI9LcE,,netherlands,37
787,Écoutez-moi,Claude,2024-01-19,159000,32,False,single,3nwtDjoxFe0M9Dn1ULKiQe,205nyHBi0lspcUT37YqWom,,netherlands,38
788,Niet Genoeg (feat. Idaly),CHO,2023-10-27,147116,68,True,album,5NNcU38EVLajKZbYydu6tR,0YPIovtLh5msFPFuCcn30R,dutch hip hop,netherlands,39
789,Engelbewaarder,Marco Schuitmaker,2022-09-09,196520,70,False,single,2C2vSufLm1wLq2GjDH3iMh,5kukvi4C18gvtXbDS1eKjQ,kermis,netherlands,40
790,Another Love,Tom Odell,2013-06-24,244360,92,True,album,3JvKfv6T31zO0ini8iNItO,2txHhyCwHjUEpJjWrEyqyX,chill pop,netherlands,41
791,The Night We Met,Lord Huron,2015-04-07,208211,83,False,album,0QZ5yyl6B6utIWkxeBDxQN,6ltzsmQQbmdoHHbLZ4ZN25,indie folk,netherlands,42
792,Trust Me Mate,Dean Lewis,2023-09-28,178408,76,True,single,2wWX4sZGZNc7lA594ZOhP7,3QSQFmccmX81fWCUSPTS7y,australian pop,netherlands,43
793,Appel Mint Puur,Broederliefde,2023-12-14,207430,71,False,single,3Pv2qL5XAHqx6j1L5ZkeY3,5GvMLzUp6tMBpaCbr903RN,dutch hip hop,netherlands,44
794,Good To Be,Mark Ambor,2023-10-17,147166,81,False,single,2hPGC3ZuGsJUF1ixwzNMU6,11p2E654TTU8e0nZWBR4AL,singer-songwriter pop,netherlands,45
795,Riptide,Vance Joy,2014-09-09,204280,86,False,album,3JvrhDOgAt6p7K8mDyZwRd,10exVja0key0uqUkk6LJRT,folk-pop,netherlands,46
796,Stiekem,Maan,2022-11-04,203437,67,False,album,4fWyBvLIPO68D2Ff87t1em,5vmwWgrlwCfHm1P0vdDFbU,dutch pop,netherlands,47
797,Stay (Never Leave),Kris Kross Amsterdam,2023-10-06,152139,58,False,single,5orcBp4bfZpJeaf7lXc2Zy,4LcUpNlXFEleaLlelmkv2R,dutch house,netherlands,48
798,BACK TO ME,¥$,2024-02-09,295471,30,True,album,1icgLGTpX2fQXKRe4D7w2b,4xPQFgDA5M2xa0ZGo5iIsv,,netherlands,49
799,FUK SUMN,¥$,2024-02-09,209577,30,True,album,5tEaVciE2GnR28aN6W9cLS,4xPQFgDA5M2xa0ZGo5iIsv,,netherlands,50
800,Like Crazy,Jimin,2023-03-24,212241,92,False,single,3Ua0m0YmEjrMi9XErKcNiR,1oSPZhvZMIrWW5I41kPkkY,k-pop,south-corea,1
801,Seven (feat. Latto) (Explicit Ver.),Jung Kook,2023-11-03,183550,90,True,album,2HRgqmZQC0MC7GeNuDIXHN,6HaGTQPmzraVmaVxvz6EUc,k-pop,south-corea,2
802,Closer Than This,Jimin,2023-12-22,223302,91,False,single,3k6q0O9JnO2GhvD6C8fs20,1oSPZhvZMIrWW5I41kPkkY,k-pop,south-corea,3
803,Like Crazy (English Version),Jimin,2023-03-24,212253,81,False,single,0u8rZGtXJrLtiSe34FPjGG,1oSPZhvZMIrWW5I41kPkkY,k-pop,south-corea,4
804,3D (feat. Jack Harlow),Jung Kook,2023-10-02,201812,85,True,album,01qFKNWq73UfEslI0GvumE,6HaGTQPmzraVmaVxvz6EUc,k-pop,south-corea,5
805,Bam Yang Gang,BIBI,2024-02-13,146197,54,False,single,5juCu4WFTFRZ2XilopAMTy,6UbmqUEgjLA6jAcXwbM1Z9,k-pop,south-corea,6
806,Set Me Free Pt.2,Jimin,2023-03-17,200929,79,True,single,59hBR0BCtJsfIbV9VzCVAp,1oSPZhvZMIrWW5I41kPkkY,k-pop,south-corea,7
807,Standing Next to You,Jung Kook,2023-11-03,206019,96,False,album,2KslE17cAJNHTsI2MI0jb2,6HaGTQPmzraVmaVxvz6EUc,k-pop,south-corea,8
808,plot twist,TWS,2024-01-22,152400,75,False,single,0aZG8KWrpRnsGL0loUkfSj,4GgBKgxhc649frZDHcXIEz,,south-corea,9
809,Do or Die,Lim Young Woong,2023-10-09,205440,71,False,single,21ewxM3YvcdTj7cC0XwznO,75MOYjGEyyH5U4ZFHOPvxR,trot,south-corea,10
810,Grain of Sand,Lim Young Woong,2023-06-05,220309,70,False,single,4WUpMUjdoi47LY7gBQBXe3,75MOYjGEyyH5U4ZFHOPvxR,trot,south-corea,11
811,Perfect Night,LE SSERAFIM,2023-10-27,159080,90,False,single,74X2u8JMVooG2QbjRxXwR8,4SpbR6yFEvexJuaBpgAU5p,k-pop girl group,south-corea,12
812,London Boy,Lim Young Woong,2022-11-15,244500,67,False,single,6auT8cRBu3BgPRBrdVBY15,75MOYjGEyyH5U4ZFHOPvxR,trot,south-corea,13
813,Love Me Again,V,2023-08-11,182293,91,False,single,2N0SPREDYqILVEFSsWF5N5,3JsHnjpbhX4SnySpvpa9DK,j-division,south-corea,14
814,Polaroid,Lim Young Woong,2022-11-15,206400,65,False,single,2tA3NP12r4niSRhb9Y6AoY,75MOYjGEyyH5U4ZFHOPvxR,trot,south-corea,15
815,To. X,TAEYEON,2023-11-27,170386,76,False,single,2gyCwrOcC6JBoaJ8JGJ7T8,3qNVuliS40BLgXGxhdBdqu,k-pop,south-corea,16
816,Love wins all,IU,2024-01-24,271080,83,False,single,0djkJ3iAARXRCbfbwwVc3o,3HqSLMAZ3g3d5poNaI7GOU,k-pop,south-corea,17
817,wherever u r (ft. V of BTS),UMI,2023-12-30,153034,88,False,single,1k255f17DRuRbGrfz5Ifmd,4ClziihVpBeFXNyDH83Lde,alternative r&b,south-corea,18
818,Alone,Jimin,2023-03-24,211250,79,False,single,5Hfnps0jaWFpYg55WOPexG,1oSPZhvZMIrWW5I41kPkkY,k-pop,south-corea,19
819,Face-off,Jimin,2023-03-24,229627,79,True,single,3OdIiWnYRHPYtC313Z0Bwy,1oSPZhvZMIrWW5I41kPkkY,k-pop,south-corea,20
820,Love 119,RIIZE,2024-01-05,173489,73,False,single,7M7d0e8Ue3Z7QieuZe72J9,2jOm3cYujQx6o1dxuiuqaX,,south-corea,21
821,If We Ever Meet Again,Lim Young Woong,2022-05-02,274386,63,False,album,2RLdkXSaiQjRbey5pvP8Kt,75MOYjGEyyH5U4ZFHOPvxR,trot,south-corea,22
822,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",GroovyRoom,2024-01-17,179146,75,False,single,3m5PgWSClkZ44vdFmPiqpq,29HqjVbJr3vsc2l6BTI4eB,k-rap,south-corea,23
823,CARNIVAL,¥$,2024-02-09,264324,33,True,album,3w0w2T288dec0mgeZZqoNN,4xPQFgDA5M2xa0ZGo5iIsv,,south-corea,24
824,Interlude : Dive,Jimin,2023-03-24,130996,77,False,single,2qg2jy3v50RwfV5FAqG3a2,1oSPZhvZMIrWW5I41kPkkY,k-pop,south-corea,25
825,Beautiful Things,Benson Boone,2024-01-18,180304,97,False,single,6tNQ70jh4OwmPGpYy6R2o9,22wbnEMDvgVIAGdFeek6ET,singer-songwriter pop,south-corea,26
826,Drama,aespa,2023-11-10,214973,87,False,album,5XWlyfo0kZ8LF7VSyfS4Ew,6YVMFz59CuY7ngCxTxjpxE,k-pop girl group,south-corea,27
827,DASH,NMIXX,2024-01-15,166979,80,False,album,2RoYgkPzUY0vY7lhUuyus1,28ot3wh4oNmoFOdVajibBl,k-pop,south-corea,28
828,Get A Guitar,RIIZE,2023-09-04,160371,72,False,single,3Dah48XTdzVtbIl4dUn6l4,2jOm3cYujQx6o1dxuiuqaX,,south-corea,29
829,Yes or No,Jung Kook,2023-11-03,147557,87,False,album,2gkVEnpahpE3bQuvGuCpAV,6HaGTQPmzraVmaVxvz6EUc,k-pop,south-corea,30
830,Super Shy,NewJeans,2023-07-07,154666,89,False,single,5sdQOyqq2IDhvmx2lHOpwd,6HvZYsbFfjnjFrWF950C9d,k-pop,south-corea,31
831,Cruel Summer,Taylor Swift,2019-08-23,178426,99,False,album,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02,pop,south-corea,32
832,Standing Next to You (USHER Remix),Jung Kook,2023-12-01,214760,83,False,single,0VPFT123HKoQ2J6ipeDcI1,6HaGTQPmzraVmaVxvz6EUc,k-pop,south-corea,33
833,Slow Dancing,V,2023-09-08,187026,90,False,single,5h1BN75CEh8wdSwE1xrbSe,3JsHnjpbhX4SnySpvpa9DK,j-division,south-corea,34
834,Please Don't Change (feat. DJ Snake),Jung Kook,2023-11-03,146684,83,False,album,0k0GtcnyQLMiXrdEDbLXmJ,6HaGTQPmzraVmaVxvz6EUc,k-pop,south-corea,35
835,Rainy Days,V,2023-08-11,179560,83,False,single,5ydjxBSUIDn26MFzU3asP4,3JsHnjpbhX4SnySpvpa9DK,j-division,south-corea,36
836,Rainbow,Lim Young Woong,2022-05-02,196400,61,False,album,50xSycnGMDy0Wg5jJcOv3S,75MOYjGEyyH5U4ZFHOPvxR,trot,south-corea,37
837,Hate You,Jung Kook,2023-11-03,154236,83,False,album,5ONOlTiqymhzwcFjqcIT6E,6HaGTQPmzraVmaVxvz6EUc,k-pop,south-corea,38
838,ETA,NewJeans,2023-07-21,151373,84,False,single,56v8WEnGzLByGsDAXDiv4d,6HvZYsbFfjnjFrWF950C9d,k-pop,south-corea,39
839,"Our Blues, Our Life",Lim Young Woong,2022-05-02,207386,60,False,album,2jidjmWNeRmKgLjXhW52Gz,75MOYjGEyyH5U4ZFHOPvxR,trot,south-corea,40
840,A bientot,Lim Young Woong,2022-05-02,256372,60,False,album,4Cr43xPo7bwyCcL1g3yVCu,75MOYjGEyyH5U4ZFHOPvxR,trot,south-corea,41
841,Wife,(G)I-DLE,2024-01-29,121226,74,False,album,1j8jqwFpFQ8YqsIJAiYFLZ,2AfmfGFbe0A0WsTYm0SDTx,k-pop girl group,south-corea,42
842,Bling-Bang-Bang-Born,Creepy Nuts,2024-01-07,168135,92,False,single,0kdqcbwei4MDWFEX5f33yG,0pWR7TsFhvSCnbmHDjWgrE,j-pop,south-corea,43
